localizeddatetime\r\n',temp,windSpeed,windDirection,humidity,dayRain_c,dayET_c
2024-08-07 17:15:00\r\n',76.5,3,288.3307087,59.5,0,0.764619906
2024-08-07 17:30:00\r\n',76.8,5,313.7716535,58,0,0.77555073
2024-08-07 17:45:00\r\n',73.8,8,301.0511811,62,0,0.78478389
2024-08-07 18:00:00\r\n',72.1,6,318.011811,65,0,0.792420608
2024-08-07 18:15:00\r\n',70.6,4,326.492126,67,0,0.798746963
2024-08-07 18:30:00\r\n',69.4,5,316.5984252,69,0,0.803694307
2024-08-07 18:45:00\r\n',68,4,302.4645669,70.5,0,0.807260792
2024-08-07 19:00:00\r\n',66.9,4,289.7440945,72.5,0,0.809535057
2024-08-07 19:15:00\r\n',65.9,2,7.066929134,73.5,0,0.810735243
2024-08-07 19:30:00\r\n',65.3,1,7.066929134,75,0,0.811128539
2024-08-07 19:45:00\r\n',65,0,7.066929134,76,0,0.811128539
2024-08-07 20:00:00\r\n',63.9,0,7.066929134,77.5,0,0.811128539
2024-08-07 20:15:00\r\n',63.3,0,7.066929134,79,0,0.811128539
2024-08-07 20:30:00\r\n',63,0,7.066929134,80,0,0.811128539
2024-08-07 20:45:00\r\n',62.7,0,7.066929134,79.5,0,0.811128539
2024-08-07 21:00:00\r\n',62,0,7.066929134,80.5,0,0.811128539
2024-08-07 21:15:00\r\n',61.8,0,7.066929134,81,0,0.811128539
2024-08-07 21:30:00\r\n',60.8,0,7.066929134,81.5,0,0.811128539
2024-08-07 21:45:00\r\n',61.2,0,7.066929134,82,0,0.811128539
2024-08-07 22:00:00\r\n',60.5,0,7.066929134,83,0,0.811128539
2024-08-07 22:15:00\r\n',61,0,7.066929134,83,0,0.811128539
2024-08-07 22:30:00\r\n',61.3,0,7.066929134,83.5,0,0.811128539
2024-08-07 22:45:00\r\n',61.4,0,7.066929134,83,0,0.811128539
2024-08-07 23:00:00\r\n',60.3,0,254.4094488,84.5,0,0.811128539
2024-08-07 23:15:00\r\n',61.2,0,281.2637795,84.5,0,0.811128539
2024-08-07 23:30:00\r\n',60.6,0,281.2637795,85,0,0.811128539
2024-08-07 23:45:00\r\n',59.9,0,281.2637795,86,0,0.811128539
2024-08-08 00:00:00\r\n',60.1,0,293.984252,86.5,0,0
2024-08-08 00:15:00\r\n',59.6,0,289.7440945,87.5,0,0
2024-08-08 00:30:00\r\n',60,0,289.7440945,86.5,0,0
2024-08-08 00:45:00\r\n',59.4,0,289.7440945,87,0,0
2024-08-08 01:00:00\r\n',59.1,0,293.984252,88,0,0
2024-08-08 01:15:00\r\n',58.8,0,293.984252,89,0,0
2024-08-08 01:30:00\r\n',58.6,0,293.984252,89,0,0
2024-08-08 01:45:00\r\n',58.3,0,293.984252,89.5,0,0
2024-08-08 02:00:00\r\n',57.3,0,7.066929134,89.5,0,0
2024-08-08 02:15:00\r\n',56.9,0,295.3976378,91,0,0
2024-08-08 02:30:00\r\n',56.1,0,332.1456693,91,0,0
2024-08-08 02:45:00\r\n',55.6,0,344.8661417,91.5,0,0
2024-08-08 03:00:00\r\n',55.1,0,346.2795276,91.5,0,0
2024-08-08 03:15:00\r\n',54.5,0,322.2519685,92,0,0
2024-08-08 03:30:00\r\n',54.6,0,329.3188976,92.5,0,0
2024-08-08 03:45:00\r\n',54.3,0,326.492126,92.5,0,0
2024-08-08 04:00:00\r\n',53.9,0,325.0787402,93,0,0
2024-08-08 04:15:00\r\n',54.3,0,322.2519685,93,0,0
2024-08-08 04:30:00\r\n',53.7,0,337.7992126,93,0,0
2024-08-08 04:45:00\r\n',53.8,0,323.6653543,93,0,0
2024-08-08 05:00:00\r\n',54.2,0,325.0787402,94,0,0
2024-08-08 05:15:00\r\n',55.5,0,325.0787402,93.5,0,0
2024-08-08 05:30:00\r\n',54.3,0,347.6929134,93,0,0
2024-08-08 05:45:00\r\n',53.4,0,325.0787402,92.5,0,0
2024-08-08 06:00:00\r\n',53.7,0,326.492126,93.5,0,0
2024-08-08 06:15:00\r\n',54,0,326.492126,93.5,0,3.18E-05
2024-08-08 06:30:00\r\n',54.4,0,326.492126,94,0,0.000181477
2024-08-08 06:45:00\r\n',55,0,326.492126,94,0,0.000707573
2024-08-08 07:00:00\r\n',55.3,0,326.492126,94,0,0.002014955
2024-08-08 07:15:00\r\n',56.2,0,7.066929134,93.5,0,0.00435806
2024-08-08 07:30:00\r\n',58.6,0,330.7322835,92,0,0.007822646
2024-08-08 07:45:00\r\n',60.4,0,4.24015748,87.5,0,0.012362291
2024-08-08 08:00:00\r\n',60.9,0,16.96062992,85.5,0,0.018132657
2024-08-08 08:30:00\r\n',64,0,21.2007874,81,0,0.033740401
2024-08-08 08:45:00\r\n',66.4,0,24.02755906,78,0,0.043789624
2024-08-08 09:00:00\r\n',66.7,0,24.02755906,77.5,0,0.055302061
2024-08-08 09:15:00\r\n',68.1,0,21.2007874,76.5,0,0.068222397
2024-08-08 09:45:00\r\n',69.9,0,137.0984252,72.5,0,0.09832269
2024-08-08 10:00:00\r\n',71.6,0,132.8582677,71,0,0.11551023
2024-08-08 10:15:00\r\n',72.9,0,67.84251969,69,0,0.134118918
2024-08-08 10:30:00\r\n',74.7,0,120.1377953,66.5,0,0.15411305
2024-08-08 10:45:00\r\n',75.1,0,77.73622047,64,0,0.175348719
2024-08-08 11:00:00\r\n',77.5,0,148.4055118,61.5,0,0.197828199
2024-08-08 11:15:00\r\n',78.9,0,161.1259843,57,0,0.221566778
2024-08-08 11:30:00\r\n',80.6,0,50.88188976,52,0,0.246364734
2024-08-08 11:45:00\r\n',82,0,134.2716535,53,0,0.272170734
2024-08-08 12:00:00\r\n',81.1,0,87.62992126,53.5,0,0.298589678
2024-08-08 12:15:00\r\n',80.6,0,305.2913386,53,0,0.325333561
2024-08-08 12:30:00\r\n',81,0,284.0905512,54,0,0.352381728
2024-08-08 12:45:00\r\n',80,0,11.30708661,54,0,0.379550106
2024-08-08 13:00:00\r\n',79.3,0,342.0393701,54.5,0,0.406685851
2024-08-08 13:15:00\r\n',79.3,0,69.25590551,54.5,0,0.433718553
2024-08-08 13:30:00\r\n',78.2,0,316.5984252,54.5,0,0.460420857
2024-08-08 13:45:00\r\n',79.5,0,318.011811,53,0,0.486857522
2024-08-08 14:00:00\r\n',79.5,0,86.21653543,53.5,0,0.513047718
2024-08-08 14:15:00\r\n',77.8,0,91.87007874,56,0,0.538545707
2024-08-08 14:30:00\r\n',78.6,0,293.984252,54.5,0,0.563409095
2024-08-08 14:45:00\r\n',77.2,0,49.46850394,55.5,0,0.587590929
2024-08-08 15:00:00\r\n',76.8,0,316.5984252,57,0,0.610778688
2024-08-08 15:15:00\r\n',77,0,310.9448819,56,0,0.633034056
2024-08-08 15:30:00\r\n',75.4,0,316.5984252,58,0,0.654120026
2024-08-08 15:45:00\r\n',72.6,0,301.0511811,61.5,0,0.673710678
2024-08-08 16:00:00\r\n',72,0,313.7716535,62,0,0.691967754
2024-08-08 16:15:00\r\n',72,0,316.5984252,62,0,0.709080315
2024-08-08 16:30:00\r\n',70.1,0,302.4645669,64,0,0.724857824
2024-08-08 16:45:00\r\n',69.4,0,302.4645669,65.5,0,0.739220428
2024-08-08 17:00:00\r\n',69.6,0,305.2913386,65,0,0.752313949
2024-08-08 17:15:00\r\n',69.3,0,308.1181102,65.5,0,0.764096626
2024-08-08 17:30:00\r\n',68.5,0,301.0511811,67,0,0.774494679
2024-08-08 17:45:00\r\n',67.8,0,301.0511811,67.5,0,0.783502409
2024-08-08 18:00:00\r\n',68.4,0,313.7716535,66.5,0,0.791151585
2024-08-08 18:15:00\r\n',67.8,0,91.87007874,67.5,0,0.797471676
2024-08-08 18:30:00\r\n',67.6,0,303.8779528,67,0,0.802367605
2024-08-08 18:45:00\r\n',66,0,79.1496063,68.5,0,0.805761743
2024-08-08 19:00:00\r\n',63.9,0,76.32283465,71.5,0,0.807731266
2024-08-08 19:15:00\r\n',62.2,0,84.80314961,75,0,0.808576654
2024-08-08 19:30:00\r\n',60.4,0,7.066929134,78.5,0,0.808737163
2024-08-08 19:45:00\r\n',58.9,0,7.066929134,81,0,0.808737163
2024-08-08 20:00:00\r\n',57.8,0,7.066929134,83,0,0.808737163
2024-08-08 20:15:00\r\n',57,0,339.2125984,84.5,0,0.808737163
2024-08-08 20:30:00\r\n',56,0,336.3858268,86.5,0,0.808737163
2024-08-08 20:45:00\r\n',55.7,0,8.480314961,87.5,0,0.808737163
2024-08-08 21:00:00\r\n',55.5,0,7.066929134,88.5,0,0.808737163
2024-08-08 21:15:00\r\n',55.5,0,7.066929134,88.5,0,0.808737163
2024-08-08 21:30:00\r\n',55.2,0,7.066929134,88.5,0,0.808737163
2024-08-08 21:45:00\r\n',54.9,0,7.066929134,89.5,0,0.808737163
2024-08-08 22:00:00\r\n',54.4,0,7.066929134,90.5,0,0.808737163
2024-08-08 22:15:00\r\n',54.1,0,7.066929134,91.5,0,0.808737163
2024-08-08 22:30:00\r\n',53.9,0,7.066929134,92,0,0.808737163
2024-08-08 22:45:00\r\n',54,0,7.066929134,93,0,0.808737163
2024-08-08 23:00:00\r\n',53.7,0,7.066929134,92.5,0,0.808737163
2024-08-08 23:15:00\r\n',53.6,0,7.066929134,93,0,0.808737163
2024-08-08 23:30:00\r\n',53.5,0,7.066929134,93.5,0,0.808737163
2024-08-08 23:45:00\r\n',53.5,0,7.066929134,93.5,0,0.808737163
2024-08-09 00:00:00\r\n',53.5,0,7.066929134,94,0,0
2024-08-09 00:15:00\r\n',53.6,0,7.066929134,94,0,0
2024-08-09 00:30:00\r\n',53.6,0,7.066929134,94,0,0
2024-08-09 00:45:00\r\n',53.5,0,7.066929134,94,0,0
2024-08-09 01:00:00\r\n',53.3,0,7.066929134,94,0,0
2024-08-09 01:15:00\r\n',53.2,0,7.066929134,94.5,0,0
2024-08-09 01:30:00\r\n',53.3,0,7.066929134,94.5,0,0
2024-08-09 01:45:00\r\n',53.3,0,7.066929134,94.5,0,0
2024-08-09 02:00:00\r\n',53.3,0,315.1850394,94.5,0,0
2024-08-09 02:15:00\r\n',53.2,0,7.066929134,94.5,0,0
2024-08-09 02:30:00\r\n',53.1,0,46.64173228,94.5,0,0
2024-08-09 02:45:00\r\n',53.3,0,274.1968504,95,0,0
2024-08-09 03:00:00\r\n',53.3,0,292.5708661,95,0,0
2024-08-09 03:15:00\r\n',53.1,0,281.2637795,95,0,0
2024-08-09 03:30:00\r\n',53.1,0,306.7047244,95,0,0
2024-08-09 03:45:00\r\n',52.8,0,278.4370079,95,0,0
2024-08-09 04:00:00\r\n',52.7,0,312.3582677,95.5,0,0
2024-08-09 04:15:00\r\n',52.6,0,301.0511811,95,0,0
2024-08-09 04:30:00\r\n',52.6,0,38.16141732,95.5,0,0
2024-08-09 04:45:00\r\n',52.7,0,130.0314961,95.5,0,0
2024-08-09 05:00:00\r\n',52.6,0,130.0314961,95.5,0,0
2024-08-09 05:15:00\r\n',52.5,0,29.68110236,95.5,0,0
2024-08-09 05:30:00\r\n',52.3,0,31.09448819,95.5,0,0
2024-08-09 05:45:00\r\n',52.3,0,32.50787402,95.5,0,0
2024-08-09 06:00:00\r\n',52.1,0,32.50787402,96,0,0
2024-08-09 06:15:00\r\n',52,0,32.50787402,96,0,0
2024-08-09 06:30:00\r\n',51.9,0,7.066929134,96,0,6.87E-05
2024-08-09 06:45:00\r\n',51.9,0,38.16141732,96,0,0.000326976
2024-08-09 07:00:00\r\n',51.7,0,38.16141732,96,0,0.000906585
2024-08-09 07:15:00\r\n',51.8,0,38.16141732,96,0,0.002018039
2024-08-09 07:30:00\r\n',52.2,0,7.066929134,96,0,0.003469483
2024-08-09 07:45:00\r\n',52.6,0,7.066929134,96.5,0,0.005453232
2024-08-09 08:00:00\r\n',52.7,0,73.49606299,96,0,0.007865087
2024-08-09 08:15:00\r\n',53.6,0,7.066929134,96.5,0,0.011307919
2024-08-09 08:30:00\r\n',54.8,0,7.066929134,96,0,0.016280602
2024-08-09 08:45:00\r\n',56.2,0,7.066929134,96,0,0.024057923
2024-08-09 09:00:00\r\n',58.7,0,7.066929134,92,0,0.035016419
2024-08-09 09:15:00\r\n',60.3,0,57.9488189,88.5,0,0.047264512
2024-08-09 09:30:00\r\n',61.4,0,43.81496063,84.5,0,0.060834407
2024-08-09 09:45:00\r\n',63.1,0,107.4173228,81.5,0,0.075729065
2024-08-09 10:00:00\r\n',64.8,0,87.62992126,79,0,0.092086162
2024-08-09 10:15:00\r\n',65.6,0,151.2322835,75.5,0,0.109829143
2024-08-09 10:30:00\r\n',68.3,0,76.32283465,71,0,0.128924625
2024-08-09 10:45:00\r\n',69.6,0,122.9645669,70,0,0.149368234
2024-08-09 11:00:00\r\n',72.1,0,107.4173228,67.5,0,0.17117055
2024-08-09 11:15:00\r\n',75.3,0,121.5511811,61,0,0.194505616
2024-08-09 11:30:00\r\n',76,0,67.84251969,60.5,0,0.218975956
2024-08-09 11:45:00\r\n',76.4,0,104.5905512,60.5,0,0.244173534
2024-08-09 12:15:00\r\n',79.8,0,26.85433071,51.5,0,0.29689592
2024-08-09 12:30:00\r\n',78.9,0,316.5984252,51,0,0.324121055
2024-08-09 12:45:00\r\n',82.2,0,244.515748,48,0,0.351840455
2024-08-09 13:00:00\r\n',80.5,0,25.44094488,50.5,0,0.379793099
2024-08-09 13:15:00\r\n',80.9,0,69.25590551,50,0,0.407578581
2024-08-09 13:30:00\r\n',80.4,0,310.9448819,47,0,0.435178042
2024-08-09 13:45:00\r\n',78.5,0,288.3307087,50,0,0.46214566
2024-08-09 14:00:00\r\n',78.2,10,301.0511811,50.5,0,0.487030814
2024-08-09 14:15:00\r\n',76,7,325.0787402,53,0,0.509826526
2024-08-09 14:30:00\r\n',75.2,6,332.1456693,53,0,0.532330226
2024-08-09 14:45:00\r\n',75.2,5,308.1181102,52,0,0.554537895
2024-08-09 15:00:00\r\n',74.4,10,312.3582677,53,0,0.575315252
2024-08-09 15:15:00\r\n',72.7,10,316.5984252,56,0,0.594243696
2024-08-09 15:30:00\r\n',71.4,7,295.3976378,59,0,0.612381417
2024-08-09 15:45:00\r\n',72.4,8,303.8779528,56.5,0,0.629947368
2024-08-09 16:00:00\r\n',71.8,7,301.0511811,57.5,0,0.646654314
2024-08-09 16:15:00\r\n',72.3,4,313.7716535,56.5,0,0.662909337
2024-08-09 16:30:00\r\n',69.9,8,303.8779528,61,0,0.67776152
2024-08-09 16:45:00\r\n',68,8,305.2913386,64.5,0,0.690603961
2024-08-09 17:00:00\r\n',68.1,11,302.4645669,64.5,0,0.701968015
2024-08-09 17:15:00\r\n',66.7,2,306.7047244,66.5,0,0.712683531
2024-08-09 17:29:00\r\n',,,,,0,0.712683531
2024-08-09 17:45:00\r\n',62.3,8,7.066929134,73,0,0.712683531
2024-08-09 18:00:00\r\n',61.4,2,7.066929134,76,0,0.71962265
2024-08-09 18:15:00\r\n',60,7,7.066929134,78.5,0,0.725393139
2024-08-09 18:30:00\r\n',58.8,7,7.066929134,80.5,0,0.729677145
2024-08-09 18:45:00\r\n',58.2,0,7.066929134,83,0,0.732931163
2024-08-09 19:00:00\r\n',57.2,1,7.066929134,84,0,0.734958838
2024-08-09 19:15:00\r\n',56.6,5,7.066929134,85.5,0,0.735988907
2024-08-09 19:30:00\r\n',56.1,6,7.066929134,86.5,0,0.736493502
2024-08-09 19:45:00\r\n',55.8,0,7.066929134,87,0,0.736648386
2024-08-09 20:00:00\r\n',55.7,0,7.066929134,87,0,0.736648386
2024-08-09 20:15:00\r\n',55.7,1,7.066929134,86.5,0,0.736648386
2024-08-09 20:30:00\r\n',55.4,0,277.023622,87,0,0.736648386
2024-08-09 20:45:00\r\n',55,0,277.023622,88,0,0.736648386
2024-08-09 21:00:00\r\n',54.6,2,66.42913386,88.5,0,0.736648386
2024-08-09 21:15:00\r\n',54.2,1,48.05511811,90,0,0.736648386
2024-08-09 21:30:00\r\n',53.8,0,101.7637795,91,0,0.736648386
2024-08-09 21:45:00\r\n',53.4,0,101.7637795,92,0,0.736648386
2024-08-09 22:00:00\r\n',53.4,0,310.9448819,92,0,0.736648386
2024-08-09 22:15:00\r\n',53.5,3,303.8779528,92.5,0,0.736648386
2024-08-09 22:30:00\r\n',53.3,2,315.1850394,93,0,0.736648386
2024-08-09 22:45:00\r\n',53.1,0,26.85433071,93,0,0.736648386
2024-08-09 23:00:00\r\n',53,0,19.78740157,93.5,0,0.736648386
2024-08-09 23:15:00\r\n',52.9,1,53.70866142,93.5,0,0.736648386
2024-08-09 23:30:00\r\n',52.8,2,310.9448819,93.5,0,0.736648386
2024-08-09 23:45:00\r\n',52.9,0,318.011811,94,0,0.736648386
2024-08-10 00:00:00\r\n',52.8,2,252.996063,94,0,0
2024-08-10 00:15:00\r\n',52.9,0,326.492126,94,0,0
2024-08-10 00:30:00\r\n',52.8,2,275.6102362,94.5,0,0
2024-08-10 00:45:00\r\n',52.6,3,277.023622,94.5,0,2.03E-05
2024-08-10 01:00:00\r\n',52.6,0,339.2125984,95,0,2.83E-05
2024-08-10 01:15:00\r\n',52.5,0,309.5314961,94.5,0,2.83E-05
2024-08-10 01:30:00\r\n',52.4,8,292.5708661,95,0,5.90E-05
2024-08-10 01:45:00\r\n',52.5,1,301.0511811,94.5,0,9.28E-05
2024-08-10 02:00:00\r\n',52.5,5,319.4251969,94.5,0,0.000117528
2024-08-10 02:15:00\r\n',52.7,0,192.2204724,95,0,0.00013636
2024-08-10 02:30:00\r\n',52.4,0,50.88188976,94.5,0,0.00013636
2024-08-10 02:45:00\r\n',52.3,0,8.480314961,94.5,0,0.00013636
2024-08-10 03:00:00\r\n',52.3,0,15.54724409,94.5,0,0.00013636
2024-08-10 03:15:00\r\n',52.5,0,315.1850394,95,0,0.00013636
2024-08-10 03:30:00\r\n',52.5,2,313.7716535,95,0,0.000137096
2024-08-10 03:45:00\r\n',52.2,1,292.5708661,95,0,0.000144142
2024-08-10 04:00:00\r\n',52.1,2,299.6377953,95.5,0,0.000150196
2024-08-10 04:15:00\r\n',52,0,303.8779528,95.5,0,0.000150196
2024-08-10 04:30:00\r\n',51.9,0,4.24015748,95.5,0,0.000150196
2024-08-10 04:45:00\r\n',51.9,1,38.16141732,95.5,0,0.000150196
2024-08-10 05:00:00\r\n',51.7,0,305.2913386,95.5,0,0.000150196
2024-08-10 05:15:00\r\n',51.8,3,313.7716535,96,0,0.000154289
2024-08-10 05:30:00\r\n',51.7,0,43.81496063,96,0,0.00015745
2024-08-10 05:45:00\r\n',51.6,2,302.4645669,96,0,0.00015745
2024-08-10 06:00:00\r\n',51.5,3,303.8779528,96,0,0.000168943
2024-08-10 06:15:00\r\n',51.4,2,334.9724409,96,0,0.000187925
2024-08-10 06:30:00\r\n',51.4,2,325.0787402,96,0,0.000294932
2024-08-10 06:45:00\r\n',51.5,0,315.1850394,96,0,0.00071411
2024-08-10 07:00:00\r\n',51.7,1,254.4094488,96,0,0.001448994
2024-08-10 07:15:00\r\n',51.6,0,7.066929134,96,0,0.002753704
2024-08-10 07:30:00\r\n',52.1,0,7.066929134,96,0,0.004479731
2024-08-10 07:45:00\r\n',52.1,0,7.066929134,96,0,0.006633564
2024-08-10 08:00:00\r\n',53.5,0,7.066929134,96.5,0,0.010224362
2024-08-10 08:15:00\r\n',54.5,3,7.066929134,96,0,0.015566668
2024-08-10 08:30:00\r\n',55.6,3,7.066929134,94.5,0,0.022759858
2024-08-10 08:45:00\r\n',57.2,2,7.066929134,92.5,0,0.032422037
2024-08-10 09:00:00\r\n',58.7,2,7.066929134,88,0,0.04346142
2024-08-10 09:15:00\r\n',60.5,3,96.11023622,86.5,0,0.055311921
2024-08-10 09:30:00\r\n',61.6,0,73.49606299,82.5,0,0.068887175
2024-08-10 09:45:00\r\n',64.3,1,121.5511811,78.5,0,0.084068715
2024-08-10 10:00:00\r\n',65.9,4,87.62992126,75.5,0,0.100159568
2024-08-10 10:15:00\r\n',67.4,2,84.80314961,74,0,0.11737721
2024-08-10 10:30:00\r\n',70.2,2,96.11023622,69,0,0.136559886
2024-08-10 10:45:00\r\n',71.4,3,90.45669291,65,0,0.156905067
2024-08-10 11:00:00\r\n',73.8,3,106.003937,63,0,0.17830017
2024-08-10 11:15:00\r\n',75.1,2,110.2440945,60.5,0,0.201240195
2024-08-10 11:45:00\r\n',74.4,4,310.9448819,60,0,0.248807504
2024-08-10 12:00:00\r\n',77.4,6,303.8779528,54.5,0,0.272771935
2024-08-10 12:15:00\r\n',77.7,4,313.7716535,54,0,0.297602103
2024-08-10 12:30:00\r\n',77.4,3,316.5984252,54,0,0.323468667
2024-08-10 12:45:00\r\n',78.7,6,310.9448819,51.5,0,0.349271014
2024-08-10 13:00:00\r\n',80.2,4,293.984252,49,0,0.375340912
2024-08-10 13:15:00\r\n',78.8,6,319.4251969,50,0,0.4014574
2024-08-10 13:30:00\r\n',80.3,4,326.492126,48,0,0.427472863
2024-08-10 13:45:00\r\n',82.2,3,310.9448819,42,0,0.454287254
2024-08-10 14:00:00\r\n',82.7,3,329.3188976,41.5,0,0.481271902
2024-08-10 14:15:00\r\n',82.7,2,86.21653543,44,0,0.50808762
2024-08-10 14:30:00\r\n',82.5,2,43.81496063,44,0,0.534493892
2024-08-10 14:45:00\r\n',82.9,4,26.85433071,44,0,0.559849139
2024-08-10 15:00:00\r\n',81.3,1,332.1456693,45,0,0.584397726
2024-08-10 15:15:00\r\n',78.7,3,303.8779528,47.5,0,0.60770737
2024-08-10 15:30:00\r\n',77.5,2,35.33464567,47,0,0.629480855
2024-08-10 15:45:00\r\n',78.6,10,306.7047244,44,0,0.649298891
2024-08-10 16:00:00\r\n',78,5,292.5708661,41.5,0,0.667879197
2024-08-10 16:15:00\r\n',77.1,3,298.2244094,40,0,0.685937154
2024-08-10 16:30:00\r\n',76.8,5,302.4645669,40.5,0,0.702661133
2024-08-10 16:45:00\r\n',77.3,3,284.0905512,40,0,0.718127558
2024-08-10 17:00:00\r\n',76.6,3,281.2637795,46,0,0.732360567
2024-08-10 17:15:00\r\n',73.3,3,309.5314961,52,0,0.744969871
2024-08-10 17:30:00\r\n',73.3,5,288.3307087,52.5,0,0.755923905
2024-08-10 17:45:00\r\n',71.4,2,46.64173228,57,0,0.765456057
2024-08-10 18:00:00\r\n',68.9,3,89.04330709,62.5,0,0.7734736
2024-08-10 18:15:00\r\n',67.9,2,89.04330709,64.5,0,0.779962656
2024-08-10 18:30:00\r\n',67.3,2,213.4212598,65.5,0,0.784992973
2024-08-10 18:45:00\r\n',66.8,4,289.7440945,66,0,0.788563855
2024-08-10 19:00:00\r\n',65.6,1,298.2244094,67.5,0,0.790747316
2024-08-10 19:15:00\r\n',63.6,4,296.8110236,71,0,0.791750088
2024-08-10 19:30:00\r\n',61.8,2,7.066929134,74,0,0.792073718
2024-08-10 19:45:00\r\n',60.4,0,7.066929134,76.5,0,0.792073718
2024-08-10 20:00:00\r\n',59,1,7.066929134,79,0,0.792073718
2024-08-10 20:15:00\r\n',57.8,0,7.066929134,81,0,0.792073718
2024-08-10 20:30:00\r\n',56.5,1,7.066929134,82.5,0,0.792073718
2024-08-10 20:45:00\r\n',55.4,0,7.066929134,84.5,0,0.792073718
2024-08-10 21:00:00\r\n',54.6,0,7.066929134,86,0,0.792073718
2024-08-10 21:15:00\r\n',54,0,7.066929134,87,0,0.792073718
2024-08-10 21:30:00\r\n',53.3,0,86.21653543,89,0,0.792073718
2024-08-10 21:45:00\r\n',52.7,0,7.066929134,90,0,0.792073718
2024-08-10 22:00:00\r\n',52.5,0,7.066929134,91,0,0.792073718
2024-08-10 22:15:00\r\n',52.1,0,77.73622047,91.5,0,0.792073718
2024-08-10 22:30:00\r\n',52.1,0,77.73622047,92,0,0.792073718
2024-08-10 22:45:00\r\n',51.8,0,316.5984252,92,0,0.792073718
2024-08-10 23:00:00\r\n',51.8,0,289.7440945,92,0,0.792073718
2024-08-10 23:15:00\r\n',52,0,289.7440945,91.5,0,0.792073718
2024-08-10 23:30:00\r\n',51.9,1,46.64173228,92,0,0.792073718
2024-08-10 23:45:00\r\n',51.5,2,301.0511811,91.5,0,0.792073718
2024-08-11 00:00:00\r\n',51.4,0,288.3307087,92,0,0
2024-08-11 00:15:00\r\n',51.7,0,284.0905512,92.5,0,0
2024-08-11 00:30:00\r\n',51.4,2,293.984252,92,0,0
2024-08-11 00:45:00\r\n',52,0,289.7440945,92.5,0,7.78E-06
2024-08-11 01:00:00\r\n',52.2,0,303.8779528,91.5,0,7.78E-06
2024-08-11 01:15:00\r\n',51.5,1,288.3307087,91,0,7.78E-06
2024-08-11 01:30:00\r\n',52.3,0,292.5708661,92.5,0,7.78E-06
2024-08-11 01:45:00\r\n',52.2,0,334.9724409,91.5,0,7.78E-06
2024-08-11 02:00:00\r\n',52.5,3,308.1181102,92,0,2.71E-05
2024-08-11 02:15:00\r\n',52.4,2,306.7047244,92,0,6.11E-05
2024-08-11 02:30:00\r\n',53.2,0,7.066929134,91,0,7.11E-05
2024-08-11 02:45:00\r\n',54.4,0,7.066929134,89.5,0,7.11E-05
2024-08-11 03:00:00\r\n',53.7,0,7.066929134,90,0,7.11E-05
2024-08-11 03:15:00\r\n',54.3,0,7.066929134,88.5,0,7.11E-05
2024-08-11 03:30:00\r\n',54.4,2,7.066929134,88,0,9.07E-05
2024-08-11 03:45:00\r\n',54.3,0,7.066929134,88,0,0.000110843
2024-08-11 04:00:00\r\n',54.1,0,7.066929134,89,0,0.000110843
2024-08-11 04:15:00\r\n',53.5,0,7.066929134,88.5,0,0.000110843
2024-08-11 04:30:00\r\n',54.1,1,7.066929134,89,0,0.000113123
2024-08-11 04:45:00\r\n',54.6,2,320.8385827,87.5,0,0.000147186
2024-08-11 05:00:00\r\n',57.5,0,320.8385827,79,0,0.000181674
2024-08-11 05:15:00\r\n',56.6,0,349.1062992,80,0,0.000181674
2024-08-11 05:30:00\r\n',55.5,0,325.0787402,82,0,0.000181674
2024-08-11 05:45:00\r\n',54.3,1,7.066929134,85.5,0,0.000190895
2024-08-11 06:00:00\r\n',53.5,1,7.066929134,85.5,0,0.000227137
2024-08-11 06:15:00\r\n',53.2,0,7.066929134,87,0,0.000279231
2024-08-11 06:30:00\r\n',52.9,0,332.1456693,88,0,0.00040612
2024-08-11 06:45:00\r\n',52.2,0,7.066929134,90,0,0.000934136
2024-08-11 07:00:00\r\n',53.9,0,7.066929134,88.5,0,0.002278822
2024-08-11 07:15:00\r\n',55.5,0,7.066929134,86.5,0,0.004613812
2024-08-11 07:30:00\r\n',57.7,0,346.2795276,82,0,0.008073126
2024-08-11 07:45:00\r\n',58.6,0,254.4094488,81,0,0.012635403
2024-08-11 08:00:00\r\n',60.1,1,349.1062992,79,0,0.018466754
2024-08-11 08:15:00\r\n',63,1,254.4094488,75.5,0,0.025766931
2024-08-11 08:30:00\r\n',64.5,0,347.6929134,73.5,0,0.034536827
2024-08-11 08:45:00\r\n',66.7,3,4.24015748,71.5,0,0.044832008
2024-08-11 09:15:00\r\n',69.1,3,7.066929134,68,0,0.069225094
2024-08-11 09:30:00\r\n',71.1,3,4.24015748,65,0,0.083706747
2024-08-11 09:45:00\r\n',73.4,3,4.24015748,61.5,0,0.099790575
2024-08-11 10:00:00\r\n',73.7,1,9.893700787,61.5,0,0.117598036
2024-08-11 10:15:00\r\n',75.7,2,103.1771654,56.5,0,0.136965082
2024-08-11 10:30:00\r\n',76.3,4,106.003937,58.5,0,0.157115479
2024-08-11 10:45:00\r\n',76.9,1,70.66929134,57.5,0,0.178517863
2024-08-11 11:00:00\r\n',77.7,3,79.1496063,55,0,0.201181623
2024-08-11 11:15:00\r\n',78.8,3,111.6574803,53,0,0.224572786
2024-08-11 11:30:00\r\n',80.9,4,86.21653543,51,0,0.24890805
