  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   294,    P-2596,   2025/07/28 13:12:13,           1-03,       6,        -9.947,      8089.035,         18636,       0,    1,                                        ,                                        ,                 H2O, 1753733839.20,         0.145,        10.875,        67.028,        -0.000,         0.259,         1.602,       207.922,         9.069,         4.142,        98.980,         0.725,       -10.992,        0.0000,        0.0000,    1,        44.062,         1,       3,       6,20250722_TristanCaro,       0,       1
   295,    P-2596,   2025/07/28 13:21:14,           1-03,       7,       -10.104,      8093.145,         18446,       0,    1,                                        ,                                        ,                 H2O, 1753734379.61,         0.153,        12.932,        72.106,         0.001,         0.308,         1.719,       206.982,         6.422,         4.524,        96.130,         0.726,       -10.730,       -0.0000,       -0.0000,    1,        44.125,         1,       3,       6,20250722_TristanCaro,       0,       1
   296,    P-2596,   2025/07/28 13:30:15,           1-03,       8,       -10.114,      8099.950,         18672,       0,    1,                                        ,                                        ,                 H2O, 1753734921.24,         0.148,        11.437,        67.161,         0.001,         0.272,         1.603,       208.959,         5.778,         4.708,        94.546,         0.725,       -11.285,        0.0000,        0.0000,    1,        44.062,         1,       3,       6,20250722_TristanCaro,       0,       1
   297,    P-2596,   2025/07/28 13:39:17,           1-03,       9,       -10.162,      8099.185,         18615,       0,    1,                                        ,                                        ,                 H2O, 1753735462.57,         0.141,        11.893,        69.458,         0.001,         0.283,         1.657,       208.442,         6.137,         4.656,        94.176,         0.725,       -11.186,        0.0000,        0.0000,    1,        44.062,         1,       3,       6,20250722_TristanCaro,       0,       1
   298,    P-2597,   2025/07/28 13:50:34,           1-04,       1,        -8.996,     18046.741,         18850,      -1,    1,                                        ,                                        ,                 H2O, 1753736140.07,         0.241,        25.575,        69.091,         0.000,        -0.593,         1.642,       218.682,       -17.568,         7.212,       126.091,         0.749,       -23.496,       -0.0000,       -0.0000,    1,        44.062,         1,       4,       6,20250722_TristanCaro,       0,       1
   299,    P-2597,   2025/07/28 13:59:34,           1-04,       2,        -8.945,     18725.415,         18873,      -1,    1,                                        ,                                        ,                 H2O, 1753736680.78,         0.301,        19.136,        82.528,         0.001,        -0.443,         1.961,       219.189,       -18.650,         7.358,       128.049,         0.753,       -24.277,       -0.0000,       -0.0000,    1,        44.062,         1,       4,       6,20250722_TristanCaro,       0,       1
   300,    P-2597,   2025/07/28 14:08:35,           1-04,       3,        -8.909,     19000.952,         18653,      -1,    1,                                        ,                                        ,                 H2O, 1753737220.60,         0.278,        16.750,        71.261,         0.000,        -0.388,         1.701,       217.536,       -18.433,         7.278,       128.087,         0.749,       -24.031,       -0.0000,       -0.0000,    1,        44.062,         1,       4,       6,20250722_TristanCaro,       0,       1
   301,    P-2597,   2025/07/28 14:17:36,           1-04,       4,        -8.916,     19126.484,         18729,       0,    1,                                        ,                                        ,                 H2O, 1753737761.70,         0.291,        14.205,        69.225,         0.001,        -0.325,         1.647,       218.428,       -19.589,         7.407,       129.219,         0.756,       -24.419,       -0.0000,       -0.0000,    1,        44.125,         1,       4,       6,20250722_TristanCaro,       0,       1
   302,    P-2597,   2025/07/28 14:26:37,           1-04,       5,        -8.925,     19179.904,         18709,       0,    1,                                        ,                                        ,                 H2O, 1753738303.28,         0.277,        12.788,        68.173,        -0.001,        -0.293,         1.632,       218.174,       -19.277,         7.403,       128.911,         0.755,       -24.361,       -0.0000,       -0.0000,    1,        44.062,         1,       4,       6,20250722_TristanCaro,       0,       1
   303,    P-2597,   2025/07/28 14:35:39,           1-04,       6,        -8.947,     19221.305,         18681,       0,    1,                                        ,                                        ,                 H2O, 1753738844.83,         0.252,        11.386,        68.120,        -0.000,        -0.256,         1.625,       218.086,       -19.595,         7.414,       129.620,         0.754,       -24.448,        0.0000,        0.0000,    1,        44.125,         1,       4,       6,20250722_TristanCaro,       0,       1
   304,    P-2597,   2025/07/28 14:44:40,           1-04,       7,        -8.902,     19246.705,         18648,       0,    1,                                        ,                                        ,                 H2O, 1753739385.97,         0.269,         9.305,        68.409,        -0.000,        -0.205,         1.623,       217.644,       -19.460,         7.378,       130.306,         0.755,       -24.070,       -0.0000,       -0.0000,    1,        44.188,         1,       4,       6,20250722_TristanCaro,       0,       1
   305,    P-2597,   2025/07/28 14:53:40,           1-04,       8,        -8.972,     19263.721,         18641,       0,    1,                                        ,                                        ,                 H2O, 1753739926.35,         0.282,         6.708,        72.328,         0.001,        -0.131,         1.718,       217.748,       -19.565,         7.374,       129.732,         0.754,       -24.302,        0.0000,        0.0000,    1,        44.188,         1,       4,       6,20250722_TristanCaro,       0,       1
   306,    P-2597,   2025/07/28 15:02:42,           1-04,       9,        -8.930,     19281.901,         18671,       0,    1,                                        ,                                        ,                 H2O, 1753740468.17,         0.250,         7.543,        67.539,         0.000,        -0.157,         1.608,       218.040,       -19.896,         7.462,       129.243,         0.757,       -24.416,       -0.0000,       -0.0000,    1,        44.062,         1,       4,       6,20250722_TristanCaro,       0,       1
   307,    P-2598,   2025/07/28 15:14:00,           1-05,       1,        -6.610,     37102.012,         19067,      -1,    1,                                        ,                                        ,                 H2O, 1753741145.23,         0.513,        75.466,        71.220,        -0.002,        -1.736,         1.676,       229.781,       -52.436,        12.061,       196.486,         1.275,       -41.034,       -0.0000,       -0.0000,    1,        44.062,         1,       5,       6,20250722_TristanCaro,       0,       1
   308,    P-2598,   2025/07/28 15:23:01,           1-05,       2,        -6.378,     38444.381,         18556,      -1,    1,                                        ,                                        ,                 H2O, 1753741685.37,         0.489,        73.109,        68.440,        -0.001,        -1.688,         1.608,       225.941,       -52.527,        12.065,       197.471,         1.310,       -40.434,        0.0000,        0.0000,    1,        43.938,         1,       5,       6,20250722_TristanCaro,       0,       1
   309,    P-2598,   2025/07/28 15:32:02,           1-05,       3,        -6.432,     38851.386,         18459,      -1,    1,                                        ,                                        ,                 H2O, 1753742222.83,         0.535,        58.245,        66.153,         0.001,        -1.351,         1.583,       225.802,       -52.749,        12.129,       195.450,         1.238,       -41.172,       -0.0000,       -0.0000,    1,        44.000,         1,       5,       6,20250722_TristanCaro,       0,       1
   310,    P-2598,   2025/07/28 15:41:03,           1-05,       4,        -6.474,     39043.741,         18679,       0,    1,                                        ,                                        ,                 H2O, 1753742770.27,         0.530,        56.649,        68.736,        -0.003,        -1.306,         1.653,       227.791,       -54.150,        12.369,       198.605,         1.325,       -41.916,        0.0000,        0.0000,    1,        43.938,         1,       5,       6,20250722_TristanCaro,       0,       1
   311,    P-2598,   2025/07/28 15:50:03,           1-05,       5,        -6.499,     39146.737,         18629,       0,    1,                                        ,                                        ,                 H2O, 1753743309.23,         0.558,        50.492,        69.142,        -0.000,        -1.109,         1.603,       227.378,       -53.975,        12.324,       198.407,         1.225,       -41.944,       -0.0000,       -0.0000,    1,        43.938,         1,       5,       6,20250722_TristanCaro,       0,       1
   312,    P-2598,   2025/07/28 15:59:04,           1-05,       6,        -6.445,     39219.476,         18692,       0,    1,                                        ,                                        ,                 H2O, 1753743852.12,         0.494,        44.271,        69.880,        -0.002,        -1.012,         1.698,       227.736,       -54.573,        12.365,       200.127,         1.378,       -42.044,       -0.0000,       -0.0000,    1,        43.812,         1,       5,       6,20250722_TristanCaro,       0,       1
   313,    P-2598,   2025/07/28 16:08:05,           1-05,       7,        -6.477,     39277.558,         18645,       0,    1,                                        ,                                        ,                 H2O, 1753744390.42,         0.538,        42.259,        69.239,         0.001,        -0.897,         1.590,       227.622,       -54.370,        12.365,       199.232,         1.265,       -42.122,       -0.0000,       -0.0000,    1,        43.750,         1,       5,       6,20250722_TristanCaro,       0,       1
   314,    P-2598,   2025/07/28 16:17:06,           1-05,       8,        -6.479,     39320.715,         18632,       0,    1,                                        ,                                        ,                 H2O, 1753744932.85,         0.512,        39.590,        67.787,         0.000,        -0.864,         1.615,       227.388,       -54.419,        12.363,       199.541,         1.238,       -41.923,       -0.0000,       -0.0000,    1,        43.812,         1,       5,       6,20250722_TristanCaro,       0,       1
   315,    P-2598,   2025/07/28 16:26:07,           1-05,       9,        -6.451,     39368.300,         18666,       0,    1,                                        ,                                        ,                 H2O, 1753745471.94,         0.519,        40.618,        70.354,        -0.003,        -0.885,         1.664,       228.006,       -55.264,        12.448,       199.173,         1.390,       -42.408,       -0.0000,       -0.0000,    1,        43.750,         1,       5,       6,20250722_TristanCaro,       0,       1
